open_today,open_prev,high_prev,close_prev,low_prev,adj_close_prev,volume,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,ACCBL_20,ACCBM_20,ACCBU_20,AD,ADOSC_3_10,ADX_14,DMP_14,DMN_14,AMAT_LR_2,AMAT_SR_2,AO_5_34,OBV,OBV_min_2,OBV_max_2,OBV_EMA_4,OBV_EMA_12,AOBV_LR_2,AOBV_SR_2,BIAS_SMA_26,BOP,AR_26,BR_26,CCI_14_0.015,APO_12_26,AROOND_14,AROONU_14,AROONOSC_14,ATR_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,DEMA_10,DCL_20_20,DCM_20_20,DCU_20_20,DPO_20,EFI_13,EMA_10,ENTP_10,EOM_14_100000000,ER_10,CMF_20,CMO_14,COPC_11_14_10,DEC_1,CDL_DOJI_10_0.1,CG_10,CHOP_14_1_100,CKSPl_10_1_9,CKSPs_10_1_9,K_9_3,D_9_3,J_9_3,KST_10_15_20_30_10_10_10_15,KSTs_9,KURT_30,LDECAY_5,HL2,HLC3,HMA_10,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,MASSI_9_25,MEDIAN_30,MFI_14,MIDPOINT_2,BULLP_13,BEARP_13,FWMA_10,OHLC4,PDIST,PCTRET_1,MIDPRICE_2,MOM_10,NATR_14,NVI_1,PVI_1,PVO_12_26_9,PVOh_12_26_9,PVOs_12_26_9,PVOL,PVT,PWMA_10,QS_10,QTL_30_0.5,RMA_10,ROC_10,RSI_14,RVGI_14_4,RVGIs_14_4,RVI_14,SINWMA_14,SKEW_30,SLOPE_1,SMA_10,PGO_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,PSL_12,SWMA_10,T3_10_0.7,TEMA_10,TRIMA_10,SQZ_20_2.0_20_1.5,SQZ_ON,SQZ_OFF,SQZ_NO,STDEV_30,STOCHFk_14,STOCHFd_3,STOCHk_5,STOCHd_3,SUPERT_7_3.0,SUPERTd_7_3.0,TRIX_30_9,TRIXs_30_9,TRUERANGE_1,TSI_13_25,TTM_TRND_6,VWAP,VWMA_10,WCP,WILLR_14,UI_14,UO_7_14_28,VAR_30,VTXP_14,VTXM_14,WMA_10,ZL_EMA_10,Z_30,LR_14,LOGRET_1,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MAD_30,INC_1,INERTIA_20_14,KCL_20_2,KCB_20_2,KCU_20_2
0.001931,0.002017,0.002017,0.001929,0.001921,0.001928,7589980,0.001962733,0.0021693,0.001756167,0.000206566,0.001445136,0.00190665,0.002397386,200816184.9,2456753.434,21.03271805,26.36383314,21.38053238,0,1,8.85E-05,482402971,482402971,489992951,483234512.6,484636154.4,1,0,0.031805464,-0.916666667,78.34224599,81.29608071,-7.667915826,0.000146795,85.71428571,64.28571429,-21.42857143,0.000209263,0.001686438,0.0019598,0.002233162,0.002015047,0.001541,0.0021215,0.002702,0.0003291,-97.30887116,0.001987624,3.422668375,-4.23E-08,0.054758107,0.133913551,-0.214753244,33.35869106,1,0,-5.577077976,39.1566073,0.002499241,0.00183759,38.43589638,47.03179372,21.2441017,13150.71667,6454.769847,4.180015548,0.001929,0.001969,0.001955667,0.001889163,0.001897,0.002359,0.0021215,0.0021215,0.001109,27.53853534,0.0018125,49.74193998,0.0019745,4.10E-05,-5.50E-05,0.001973413,0.001971,0.000107,-0.045049505,0.0019545,0.000103,10.84824206,648.5281155,1726.040195,20.07913652,-0.257109698,20.33624621,14641.07142,12088581115,0.002148057,3.10E-06,0.0018125,0.001951514,5.640744797,49.84006348,0.040002089,0.089921981,44.01823717,0.002033621,1.852837913,-9.10E-05,0.0020609,-0.308258025,7.851931095,3.244723717,4.607207378,50,0.002106667,0.002045695,0.001979159,0.002106556,0.000246,0,1,0,0.000191173,49.36386768,40.77273913,33.39198404,37.06919844,0.00175393,1,-0.317389619,-0.415063934,9.90E-05,6.926770665,-1,0.002288772,0.002081574,0.001949,-66.58053402,14.4857442,53.14557776,3.65E-08,1.059760956,0.946674839,0.002032018,0.001908648,0.294498218,0.002077281,-0.046095777,4.52E-05,5.53E-07,4.46E-05,0.00013802,0,49.54881681,0.001501038,0.001948232,0.002395426
0.001587,0.001931,0.001957,0.001597,0.001534,0.001596,10583000,0.0018638,0.002084795,0.001642805,0.000220995,0.001408347,0.00190255,0.002450847,193385567.9,-561121.2125,20.59569555,22.81612908,30.81487287,0,1,1.74E-06,471819971,471819971,482402971,478668695.9,482664433.9,0,1,-0.14205426,-0.789598109,71.0680954,73.93747805,-105.7294563,0.000141244,100,57.14285714,-42.85714286,0.00022453,0.001521923,0.0018484,0.002174877,0.001880929,0.001534,0.002118,0.002702,5.78E-05,-585.3441753,0.001916601,3.368665011,-1.08E-07,0.124827269,0.083996583,-17.14841171,22.13860983,1,0,-5.732913757,42.84213495,0.002499241,0.001857431,27.42187612,40.49515452,1.275319332,11959.79593,8044.208897,3.908331331,0.001597,0.0017455,0.001696,0.001786247,0.001925,0.002359,0.002118,0.002118,0.001025,27.69494137,0.0017995,47.5544651,0.001763,3.52E-05,-0.00038782,0.001829818,0.00175475,0.000514,-0.172109902,0.0017755,-0.000271,14.05945819,648.5281155,1708.829205,18.49076595,-1.476384209,19.96715016,16901.051,11906437207,0.002046764,-3.48E-05,0.0017995,0.001916063,-14.50749465,40.98959825,0.019537921,0.050356079,36.46223787,0.002038923,1.771297372,-0.000332,0.0020338,-2.040017902,7.587935891,2.38458281,5.203353081,50,0.0020544,0.002043343,0.001799943,0.002072111,0.000133,0,1,0,0.000197199,9.905660377,33.50902156,27.77130616,31.39894983,0.002559046,-1,-0.301069047,-0.391840462,0.000423,1.890860181,-1,0.002286032,0.00206314,0.00167125,-94.60616438,17.54742989,41.76471909,3.89E-08,0.935876175,0.964344942,0.001947673,0.00181744,-1.340441457,0.001967857,-0.188874865,1.13E-05,-2.67E-05,3.79E-05,0.000141689,0,45.4885602,0.001429606,0.001914781,0.002399957
0.001574,0.001587,0.001646,0.001569,0.001535,0.001568,6441030,0.001801867,0.002015529,0.001588205,0.000213662,0.001401293,0.0018956,0.002449043,190890394.1,-2538614.207,20.18988895,21.98025872,29.68596802,0,1,-5.67E-05,465378941,465378941,471819971,473352794,480005127.3,0,1,-0.153704126,-0.162162162,73.42927343,75.75542126,-135.137949,0.000127288,92.85714286,50,-42.85714286,0.00021642,0.001390823,0.0018048,0.002218777,0.001772505,0.001534,0.002118,0.002702,8.99E-05,-527.4876988,0.001853401,3.297516125,-1.21E-07,0.273839878,0.057664961,-18.39970569,10.87616117,1,100,-5.824806828,43.35188144,0.002499241,0.001878508,19.2801092,33.42347275,-9.006617901,9795.504928,9258.240634,3.539671594,0.001569,0.0015905,0.001583333,0.001676502,0.00192,0.002359,0.002118,0.002118,0.001002,27.64059037,0.001789,46.50424568,0.001583,-0.000225417,-0.000336417,0.00172793,0.00158425,0.000214,-0.017532874,0.0017455,-0.000537,13.79351778,646.7748281,1708.829205,13.79944268,-4.934165986,18.73360867,10105.97607,11895144230,0.001966467,-6.09E-05,0.001789,0.001881356,-25.4985755,40.33899354,-0.024539877,0.024538827,30.04811886,0.002028538,1.660673409,-2.80E-05,0.0019801,-2.060278692,6.865755243,1.32992173,5.535833513,41.66666667,0.001985333,0.002023933,0.001669243,0.002012306,1.73E-05,0,1,0,0.000204124,6.876227898,22.04858532,27.82002113,29.66110378,0.002335397,-1,-0.290064024,-0.369144687,0.000111,-2.013212046,-1,0.002284061,0.002019427,0.00157975,-97.00342466,20.31051828,44.59092245,4.17E-08,0.944368694,1.04063267,0.001863164,0.001710451,-1.378572903,0.001855404,-0.017688395,-1.77E-05,-4.45E-05,2.68E-05,0.00014704,0,41.06918543,0.001421738,0.00188185,0.002341961
0.001398,0.001574,0.001582,0.001396,0.001255,0.001395,10036300,0.001724467,0.001945685,0.001503249,0.000221218,0.001359524,0.00187975,0.002472024,189509251.9,-3556259.841,20.7946684,19.69156985,35.51080457,0,1,-0.000106474,455342641,455342641,465378941,466148732.8,476210898.6,0,1,-0.241621396,-0.544342508,66.24266145,68.8182721,-165.885089,0.000101147,100,42.85714286,-57.14285714,0.000224319,0.001177793,0.0017022,0.002226607,0.001636007,0.001255,0.0019785,0.002702,6.35E-06,-700.172299,0.001770237,3.219605078,-1.60E-07,0.319636885,0.027861319,-25.81651395,-3.920869608,1,0,-5.949142797,38.10027703,0.002499241,0.001823957,16.10150565,27.64948371,-6.994450484,7084.510781,9688.172642,2.887522359,0.001396,0.0014185,0.001411,0.001533163,0.00186925,0.002359,0.0019785,0.0019785,0.001057,27.68339412,0.001783,45.00588383,0.0014825,-0.0002215,-0.0005485,0.001600594,0.00145175,0.000481,-0.110261313,0.0014505,-0.000669,16.06868513,646.7748281,1697.803074,12.8527307,-4.704702375,17.55743307,14010.6748,11784482668,0.001914723,-7.48E-05,0.001783,0.001832821,-32.39709443,36.48564475,-0.068442811,-0.006407439,24.39292666,0.001998878,1.234666489,-0.000173,0.0019132,-2.772091968,5.494846079,-0.032789948,5.527636026,33.33333333,0.0019098,0.001986022,0.001507882,0.001943889,-7.03E-05,0,1,0,0.000220191,17.89340102,11.55842976,25.05933872,26.88355534,0.002197126,-1,-0.285828498,-0.348718052,0.000327,-6.590493625,-1,0.002280262,0.001969018,0.00140725,-90.25570145,23.60701768,45.57493119,4.85E-08,0.875094817,1.0505689,0.001756964,0.001539823,-1.990243823,0.001706508,-0.116827469,-5.39E-05,-6.46E-05,1.07E-05,0.000155778,0,36.47435953,0.001357001,0.001835578,0.002314155
0.001466,0.001398,0.001506,0.001464,0.001388,0.001463,6644960,0.001619733,0.00183407,0.001405397,0.000214337,0.001347861,0.0018671,0.002461111,191423901.4,-3040066.413,21.35624931,18.92575106,34.12976478,0,1,-0.000192915,461987601,455342641,461987601,464484280.1,474022699,0,1,-0.199478433,0.559322034,68.10118265,71.18020729,-129.1177172,5.96E-05,92.85714286,35.71428571,-57.14285714,0.000216725,0.001180004,0.001591,0.002001996,0.001559177,0.001255,0.0019785,0.002702,0.00014705,-535.5966448,0.001714558,3.128073262,-1.61E-07,0.642092747,0.023117177,-21.17803834,-15.96984114,0,0,-5.895801019,38.51950736,0.002495917,0.001735561,17.23309332,24.17735358,3.344572789,2783.968044,9343.542489,2.418420053,0.001464,0.001447,0.001452667,0.001422195,0.00186925,0.0021615,0.001791,0.0019785,0.001067,27.49656395,0.001777,45.66956883,0.00143,-0.000249,-0.000367,0.001544811,0.001439,0.000172,0.048710602,0.0014185,-0.00108,14.80359571,651.6458883,1697.803074,9.148928362,-6.726803769,15.87573213,9728.22144,11816850668,0.001852607,-0.0001161,0.001777,0.001795939,-42.45283019,38.95405629,-0.093551635,-0.043329849,38.78719257,0.001952331,1.109251016,6.80E-05,0.0018052,-2.244887548,3.259444643,-1.814553107,5.07399775,33.33333333,0.001820933,0.001934197,0.001437042,0.001868583,-0.000192667,0,1,0,0.00023025,27.42782152,17.39915015,22.2933957,25.05758518,0.002164965,-1,-0.286265524,-0.33143136,0.000118,-9.286404334,-1,0.002277885,0.001847032,0.0014555,-85.55632343,26.19203909,50.64558651,5.30E-08,0.908227057,1.079269817,0.001675291,0.001441492,-1.551065332,0.001589121,0.047561411,-7.63E-05,-6.96E-05,-6.73E-06,0.000162444,1,35.16487732,0.001344716,0.00180019,0.002255664
0.001443,0.001466,0.001579,0.001441,0.001436,0.00144,8575960,0.001525667,0.001735248,0.001316086,0.000209581,0.001329852,0.0018525,0.002456102,183447658.9,-5090422.047,21.44982176,20.47742855,32.48116228,0,1,-0.000272626,453411641,453411641,461987601,460055224.4,470851767,0,1,-0.207555151,-0.174825175,75.59274756,78.68794326,-99.56346222,1.80E-05,85.71428571,28.57142857,-57.14285714,0.000211459,0.001321513,0.0014934,0.001665287,0.001496996,0.001255,0.0019785,0.002702,0.000184,-487.2609927,0.00166482,3.07237619,-1.63E-07,0.566282421,-0.011581028,-22.21724778,-28.45350712,1,0,-5.874377389,38.65193197,0.002475657,0.001726905,18.26468516,22.20646411,10.38112727,-756.4315761,8343.412764,1.975927519,0.001441,0.0015075,0.001485333,0.001351873,0.00183475,0.0020875,0.0017125,0.0019785,0.001057,27.33280475,0.001769,45.65641386,0.0014525,-0.000131143,-0.000274143,0.001503385,0.0014805,0.000263,-0.015710383,0.0014835,-0.000786,14.6744341,651.6458883,1696.232035,7.763007768,-6.49017949,14.25318726,12357.95836,11803377507,0.001753098,-8.55E-05,0.001769,0.001760445,-35.29411765,38.41030902,-0.107085278,-0.075935675,31.39362496,0.00189185,0.99121492,-2.30E-05,0.0017266,-2.182468104,0.989516135,-3.267585292,4.257101427,33.33333333,0.001733267,0.001873095,0.001386886,0.001778444,-0.000334833,0,1,0,0.000240494,26.4957265,23.93898301,17.71976746,21.69083396,0.002164965,-1,-0.290809225,-0.317906938,0.000143,-11.55246658,-1,0.002274957,0.001764136,0.00147425,-87.14581894,28.64080895,40.52600457,5.78E-08,0.909543982,1.085472215,0.001609073,0.001413039,-1.529769197,0.001479844,-0.015835099,-9.48E-05,-7.05E-05,-2.43E-05,0.00017114,0,33.1786865,0.001326647,0.001765981,0.002205315
0.001385,0.001443,0.001443,0.001399,0.001334,0.001398,4788820,0.001464867,0.001667742,0.001261991,0.000202876,0.001311806,0.0018316,0.002434556,184370275.6,-5172878.398,21.89839192,19.69643849,34.81133809,0,1,-0.000328424,448622821,448622821,453411641,455482263.1,467431929.1,0,1,-0.22606864,-0.403669725,72.60273973,75.65308255,-102.394413,-6.67E-05,78.57142857,21.42857143,-57.14285714,0.00020414,0.001312794,0.0014538,0.001594806,0.001439635,0.001255,0.0019785,0.002702,0.0001867,-446.3851995,0.001616489,3.029006083,-1.99E-07,0.556374355,-0.020293488,-24.17322199,-39.42435833,1,0,-5.838410756,36.4655105,0.002475657,0.001652715,18.26782733,20.89358518,13.01631163,-4495.892916,6859.731643,1.554470597,0.001399,0.0013885,0.001392,0.001326073,0.0018215,0.0020875,0.001649,0.0019785,0.000992,27.21559562,0.001768,38.01239063,0.00142,-0.000222694,-0.000331694,0.001460776,0.00140475,0.000176,-0.029146426,0.0014565,-0.000755,14.59186021,648.7312456,1696.232035,3.161052425,-8.873707866,12.03476029,6699.55918,11789419808,0.001634719,-7.89E-05,0.001768,0.0017243,-35.05106778,37.38409625,-0.130531812,-0.100041408,25.53720095,0.001820078,0.85940245,-4.20E-05,0.0016511,-2.129853212,-3.687312496,-6.355531138,2.668218642,25,0.001648933,0.001806401,0.001342157,0.001690667,-0.000550667,0,1,0,0.000251806,36.8286445,30.25073084,23.10436429,21.03917582,0.002015229,-1,-0.299204565,-0.308152114,0.000109,-13.6885293,-1,0.00227314,0.001682336,0.00139375,-90.04837595,31.06427752,36.7890385,6.34E-08,0.871436114,1.186378036,0.001549509,0.001379577,-1.579657909,0.001397444,-0.029579621,-0.00011158,-6.98E-05,-4.18E-05,0.000180038,0,30.86218779,0.001312776,0.001731031,0.002149285
0.000853,0.001385,0.001398,0.000855,0.000855,0.000854,13435300,0.0013554,0.001581017,0.001129783,0.000225617,0.001231864,0.0017848,0.002473364,170934975.6,-9011217.051,23.59906721,16.34576299,43.86832612,0,1,-0.000399709,435187521,435187521,448622821,447364366.2,462471251,0,1,-0.518570655,-0.976058932,61.62177986,63.26832151,-149.9183613,-0.000149295,100,14.28571429,-85.71428571,0.000228416,0.000797956,0.001311,0.001824044,0.001220058,0.000855,0.0017785,0.002702,-0.00031895,-1426.730628,0.001478036,2.948557608,-2.82E-07,0.60756193,-0.085387829,-43.78928204,-56.94713671,1,0,-6.040631619,31.12034329,0.002475657,0.001641143,12.17855156,17.98857397,0.558506718,-9902.306838,4627.978784,2.598758274,0.000855,0.0011265,0.001036,0.001192092,0.0018215,0.0020875,0.001449,0.0017785,0.001037,27.39331246,0.001768,30.12233178,0.001127,-0.000151881,-0.000694881,0.001227098,0.00112325,0.00057,-0.388849178,0.001149,-0.000932,26.71530172,648.7312456,1657.347118,7.312941613,-3.777454943,11.09039656,11487.1815,11266989272,0.001534314,-9.36E-05,0.001768,0.00163737,-52.1544488,27.23459278,-0.180816618,-0.124933739,20.26147119,0.001733464,-0.292661447,-0.000544,0.0015579,-4.348683369,-8.406424833,-8.85971478,0.453289947,25,0.001559367,0.001725197,0.00107393,0.001599778,-0.000752,0,1,0,0.00030492,0,21.10812367,21.72911871,20.85108349,0.001896839,-1,-0.317995805,-0.303129732,0.000544,-19.69861382,-1,0.002266036,0.001624925,0.00099075,-100,35.77099099,30.00273654,9.30E-08,0.722076685,1.178375804,0.001404764,0.001185836,-2.991929916,0.001203288,-0.492411506,-0.000166837,-0.000100035,-6.68E-05,0.000205833,0,27.65649203,0.001165559,0.001647599,0.002129639
0.000849,0.000853,0.000951,0.000866,0.000627,0.000865,21413000,0.001236133,0.001468309,0.001003957,0.000232176,0.001156758,0.00173915,0.002463758,181112759.5,-6523859.148,25.61685013,14.73769294,46.47555489,0,1,-0.000492609,456600521,435187521,456600521,451058828.1,461568061.7,0,1,-0.503319877,0.040123457,59.50665188,61.31652661,-165.3966449,-0.000224244,100,7.142857143,-92.85714286,0.000235243,0.000574259,0.001205,0.001835741,0.001064637,0.000627,0.0016645,0.002702,-0.00026455,-1189.262967,0.001366757,2.869766488,-3.64E-07,0.732958538,-0.033874582,-42.98788922,-72.004256,0,100,-6.160773253,25.14371496,0.002475657,0.001202229,13.85044924,16.60919906,8.332949591,-15448.11617,1574.638762,1.882115852,0.000866,0.000789,0.000814667,0.001021279,0.0018215,0.0020875,0.001322,0.0016645,0.001047,27.63411642,0.001747,17.26238695,0.0008605,-0.000501183,-0.000825183,0.001086392,0.00082425,0.000637,0.012865497,0.0010125,-0.001043,27.16434994,648.7312456,1658.633667,16.17771507,4.069854814,12.10786026,18543.658,11294538161,0.001462887,-0.0001031,0.001747,0.001560233,-54.63593504,27.66225545,-0.266388831,-0.166028495,35.35126919,0.001635139,-0.568093687,1.10E-05,0.0014536,-3.623615725,-12.86112398,-10.65153114,-2.209592838,33.33333333,0.0014594,0.001629794,0.000908962,0.001505611,-0.000923833,0,1,0,0.000346463,25.10504202,20.64456217,23.17144691,22.66830997,0.001588148,-1,-0.344989625,-0.303735104,0.000324,-24.03834304,-1,0.002252875,0.001542404,0.0008275,-88.48192771,39.32353527,35.66918015,1.20E-07,0.645817821,1.394390668,0.001278964,0.001018957,-2.513979742,0.001093536,0.01278344,-0.00020735,-0.000112439,-9.49E-05,0.0002352,1,27.13304902,0.001075316,0.001573161,0.002071007
0.000868,0.000849,0.000922,0.000868,0.000775,0.000867,13242000,0.0011166,0.001343098,0.000890102,0.000226498,0.001098638,0.0016945,0.002432638,184625943.2,-3795394.368,27.4905057,14.06177062,44.34402286,0,1,-0.000584221,469842521,456600521,469842521,458572305.3,462841055.5,1,0,-0.492717137,0.129251701,60.58353977,62.25680934,-137.3077935,-0.000268327,92.85714286,0,-92.85714286,0.00022894,0.000474835,0.0010858,0.001696765,0.00095469,0.000627,0.0016645,0.002702,-0.0002248,-1015.584829,0.001276074,2.796349718,-3.80E-07,0.876712329,-0.014419254,-42.8328122,-84.24866166,0,100,-6.18178422,28.52543089,0.002472439,0.001162806,15.27373308,16.16404373,13.49311176,-22338.37059,-2368.593157,1.122188935,0.000868,0.0008485,0.000855,0.000862817,0.001792,0.0020875,0.001292,0.0016645,0.001063,27.73231089,0.001747,26.24923643,0.000867,-0.000446729,-0.000593729,0.001000182,0.0008535,0.000292,0.002309469,0.000789,-0.001152,26.37559674,648.9621925,1658.633667,16.2570845,3.31937939,12.93770511,11494.056,11297596360,0.001392652,-0.0001119,0.001747,0.00149101,-57.02970297,27.74540576,-0.345908519,-0.228475205,47.0431596,0.001539911,-0.627430898,2.00E-06,0.0013384,-3.100106749,-15.68175688,-10.77773123,-4.904025646,41.66666667,0.001356667,0.00152455,0.000811557,0.001407639,-0.000998333,0,1,0,0.000381099,25.31512605,16.80672269,22.74890781,22.54982448,0.001588148,-1,-0.378417344,-0.310515962,0.000147,-27.35204423,-1,0.002245079,0.001426585,0.00085825,-85.82352941,42.30664487,38.42875698,1.45E-07,0.622055971,1.492103076,0.001172491,0.000887328,-2.206514915,0.000989974,0.002306806,-0.000236569,-0.000113326,-0.000123243,0.00026572,1,28.49454191,0.001027571,0.001506003,0.001984434
0.000854,0.000868,0.000869,0.000854,0.000768,0.000853,6776550,0.0009856,0.001203731,0.000767469,0.000218131,0.001047208,0.0016459,0.002387958,189389656.6,-818441.3996,29.2441236,13.60023789,43.11604974,0,1,-0.000693991,463065971,463065971,469842521,460369771.6,462875657.9,1,0,-0.491025788,-0.138613861,60.0660066,61.68795114,-123.4821459,-0.000323051,85.71428571,0,-85.71428571,0.000219802,0.00048681,0.0009684,0.00144999,0.000873595,0.000627,0.0016645,0.002702,-0.000213,-884.0543818,0.001199333,2.743553472,-3.42E-07,0.869037995,-0.007438843,-43.29406391,-94.3029508,1,100,-6.154521082,30.75257537,0.002472439,0.001095825,17.60806935,16.64538561,19.53343684,-28405.17991,-6853.590472,0.498718917,0.000854,0.0008185,0.000830333,0.000761711,0.001781,0.0020555,0.0011365,0.0016645,0.001067,27.73679025,0.001747,28.02656884,0.000861,-0.000426196,-0.000527196,0.000940769,0.00083975,0.000188,-0.016129032,0.000845,-0.001075,25.73789174,647.3492893,1658.633667,11.52281968,-1.131908343,12.65472802,5787.1737,11286666440,0.001286039,-0.0001045,0.001747,0.001427309,-55.72835666,27.50705002,-0.38691385,-0.298720861,39.04093214,0.001444709,-0.612562741,-1.40E-05,0.0012309,-2.706732856,-19.25348615,-11.4795684,-7.773917747,33.33333333,0.0012529,0.001414735,0.000752923,0.001305083,-0.001067167,0,1,0,0.000411855,27.81862745,26.07959851,23.013488,22.97794757,0.001502915,-1,-0.416978983,-0.323394844,0.000101,-30.06146647,-1,0.002241053,0.001308123,0.00083625,-85.28839922,44.8448393,40.09093157,1.70E-07,0.618019574,1.418537709,0.001084418,0.000782178,-2.008957114,0.000908044,-0.016260521,-0.000257882,-0.000107711,-0.000150171,0.000300493,0,28.88795328,0.000991803,0.001443907,0.001896012
0.000941,0.000854,0.000961,0.000948,0.000838,0.000947,7127750,0.000890333,0.001102122,0.000678544,0.000211789,0.001000302,0.0015999,0.002339552,195010727.7,2262329.395,30.28909279,16.12577754,41.33667878,0,1,-0.000766997,470193721,463065971,470193721,464299351.3,464001513.7,1,0,-0.42464986,0.764227642,60.90184218,62.57634647,-88.42008048,-0.000382192,78.57142857,0,-78.57142857,0.000212887,0.000799151,0.0008782,0.000957249,0.000849734,0.000627,0.0016645,0.002702,-9.47E-05,-662.0453987,0.001153636,2.749678662,-2.57E-07,0.64964965,0.013518624,-35.43304506,-98.23942043,0,0,-6.127444254,30.28539539,0.002472439,0.001085443,22.94290138,18.74455753,31.33958909,-32523.76466,-11555.73154,-0.009991669,0.000948,0.0008995,0.000915667,0.000738777,0.00178025,0.0020555,0.0011045,0.0016645,0.001111,27.64525042,0.001747,33.81611232,0.000901,-0.000284597,-0.000407597,0.000942049,0.00090025,0.000152,0.110070258,0.0008645,-0.000649,22.45645525,647.3492893,1669.640693,7.82115064,-3.866861905,11.68801254,6757.107,11365121768,0.001141623,-6.17E-05,0.001747,0.001379378,-40.63869756,31.74681661,-0.373686679,-0.350953374,49.1268067,0.001354153,-0.525224443,9.40E-05,0.001166,-1.975145704,-23.19561158,-12.33735506,-10.85825651,33.33333333,0.001150367,0.001307823,0.00076887,0.001204917,-0.001141833,0,1,0,0.00043308,41.63424125,31.58933158,23.97460735,23.24566772,0.001502915,-1,-0.458075837,-0.342062823,0.000123,-31.10537007,-1,0.002237098,0.001239278,0.00092375,-77.33050847,46.35711468,42.95159761,1.88E-07,0.718005716,1.382661162,0.001032982,0.000829236,-1.6371893,0.000838699,0.104423308,-0.000264143,-9.12E-05,-0.000172965,0.000331358,1,31.62877738,0.000964202,0.001396678,0.001829154
0.000882,0.000941,0.000965,0.000891,0.000853,0.00089,5206600,0.000863733,0.00106887,0.000658597,0.000205136,0.000972132,0.00153915,0.002255882,193337177.7,2784485.23,31.23363762,15.63747377,39.72888087,0,1,-0.000785762,464987121,464987121,470193721,464574459.2,464153145.6,1,0,-0.447296846,-0.446428571,57.18514532,58.52997017,-75.80043964,-0.000433077,71.42857143,7.142857143,-64.28571429,0.000205681,0.000810465,0.0008854,0.000960335,0.000818167,0.000627,0.0016645,0.002702,-0.0001392,-609.8640846,0.001105884,2.753842141,-2.05E-07,0.659533074,-0.051610208,-37.6551346,-100.7732396,1,0,-6.077035148,26.61124775,0.002472439,0.001074999,24.53896507,20.67602671,32.26484178,-35833.56416,-16324.40653,-0.409497288,0.000891,0.000909,0.000903,0.000769579,0.00178475,0.0020555,0.001103,0.0016645,0.001107,27.56139209,0.001747,37.06227968,0.0009195,-0.00022994,-0.00034194,0.000920259,0.0009125,0.000181,-0.060126582,0.0009015,-0.000678,23.08428367,641.3366311,1669.640693,3.137706032,-6.84024521,9.977951242,4639.0806,11333816262,0.001003689,-6.49E-05,0.001747,0.00133054,-43.21223709,30.57893138,-0.336685459,-0.367299172,41.45946802,0.001262933,-0.437014024,-5.70E-05,0.0010982,-1.907546555,-26.86453214,-12.8050205,-14.05951164,33.33333333,0.001055633,0.001207504,0.000765248,0.001105361,-0.001124,0,1,0,0.000454902,78.10650888,49.18645919,39.59590913,28.86133483,0.001502915,-1,-0.501609616,-0.366038503,0.000112,-32.30962712,-1,0.002234196,0.001163914,0.0009,-81.3559322,48.24530092,42.62021344,2.07E-07,0.757872638,1.341147656,0.000982982,0.000845011,-1.624085831,0.000790015,-0.062010075,-0.000270585,-7.81E-05,-0.000192489,0.00036064,0,33.86950896,0.000935897,0.001348518,0.001761139
0.000851,0.000882,0.000889,0.000863,0.000829,0.000862,4641920,0.000872867,0.001068461,0.000677273,0.000195594,0.000919767,0.00147905,0.002185267,193956100.4,2941889.353,32.17508241,15.28309671,39.70578364,0,1,-0.000747379,460345201,460345201,464987121,462882755.9,463567308,0,1,-0.452544771,-0.316666667,56.67472468,58.02435724,-72.06235851,-0.000458551,64.28571429,0,-64.28571429,0.000195418,0.000809045,0.0008848,0.000960555,0.000790187,0.000627,0.0016645,0.002702,-0.00014825,-541.308324,0.001061723,2.77542784,-2.34E-07,0.603624009,-0.032556725,-38.7643151,-102.9011422,1,0,-6.051009666,25.7572451,0.002106095,0.001060599,24.62261537,21.99155626,29.88473358,-39069.58017,-20974.80078,-0.719828454,0.000863,0.000859,0.000860333,0.000809311,0.00178475,0.0020555,0.001103,0.0016645,0.001165,27.45095873,0.001747,26.87249368,0.000877,-0.00025852,-0.00031852,0.00089728,0.00086575,0.00011,-0.031425365,0.000897,-0.000533,22.64403722,638.1940946,1669.640693,-1.319301779,-9.037802417,7.718500638,4005.97696,11319228859,0.00091767,-4.90E-05,0.001747,0.001283786,-38.18051576,29.99519135,-0.330733315,-0.356398573,35.70726254,0.001177093,-0.345889634,-2.80E-05,0.0010449,-1.663977587,-29.08879455,-12.02342633,-17.06536822,33.33333333,0.0009846,0.001115816,0.000760128,0.001026639,-0.001017667,0,1,0,0.000475544,48.22335025,55.98803346,44.21957078,35.93002909,0.001396445,-1,-0.547086635,-0.395018626,6.20E-05,-33.46799238,1,0.002231537,0.001108054,0.000861,-83.02158273,50.15414549,41.44162771,2.26E-07,0.619759388,1.418519869,0.000940218,0.000847373,-1.552888594,0.000771741,-0.031929736,-0.000274782,-6.58E-05,-0.000208948,0.000387204,0,34.24358775,0.000917145,0.001302278,0.001687412
